article_id,sale_date,unit_price,quantity,bill_no,total_price
3933,2018-08-07,75.4,1,539670,75.4
3933,2018-08-07,75.4,1,539672,75.4
3933,2018-08-07,75.4,1,539679,75.4
3933,2018-08-07,75.4,1,539680,75.4
3933,2018-08-07,77.8,1,539732,77.8
3933,2018-08-07,77.8,1,539735,77.8
3933,2018-08-07,77.8,1,539735,77.8
3933,2018-08-07,77.8,1,539743,77.8
3933,2018-08-07,77.8,1,539749,77.8
3933,2018-08-07,74.32,1,539761,74.32
3933,2018-08-07,77.8,1,539762,77.8
3933,2018-08-07,74.32,2,539774,148.64
3933,2018-08-07,77.8,2,539780,155.6
3933,2018-08-07,77.8,1,539793,77.8
3933,2018-08-07,74.32,1,539794,74.32
3933,2018-08-07,77.8,1,539805,77.8
3933,2018-08-07,77.8,1,539809,77.8
3933,2018-08-07,77.8,2,539816,155.6
3933,2018-08-07,77.8,1,539868,77.8
3933,2018-08-07,77.8,3,539881,233.4
3933,2018-08-09,77.8,1,539890,77.8
3933,2018-08-09,77.8,1,539901,77.8
3933,2018-08-09,77.8,1,539901,77.8
3933,2018-08-09,77.8,1,539915,77.8
3933,2018-08-09,77.8,1,539916,77.8
3933,2018-08-09,77.8,1,539922,77.8
3933,2018-08-09,77.8,1,539927,77.8
3933,2018-08-09,77.8,1,539950,77.8
3933,2018-08-09,77.8,1,539963,77.8
3933,2018-08-09,77.8,1,539969,77.8
3933,2018-08-09,77.8,1,539978,77.8
3933,2018-08-09,77.8,1,539983,77.8
3933,2018-08-09,77.8,1,539983,77.8
3933,2018-08-09,77.8,1,540009,77.8
3933,2018-08-09,77.8,1,540009,77.8
3933,2018-08-09,77.8,2,540012,155.6
3933,2018-08-09,77.8,1,540015,77.8
3933,2018-08-09,77.8,1,540036,77.8
3933,2018-08-09,77.8,2,540040,155.6
3933,2018-08-09,77.8,1,540037,77.8
3933,2018-08-09,77.8,1,540037,77.8
3933,2018-08-09,77.8,1,540043,77.8
3933,2018-08-09,77.8,1,540057,77.8
3933,2018-08-09,77.8,1,540057,77.8
3933,2018-08-09,77.8,1,540063,77.8
3933,2018-08-09,77.8,3,540070,233.4
3933,2018-08-09,77.8,2,540072,155.6
3933,2018-08-09,77.8,1,540083,77.8
3933,2018-08-09,77.8,1,540088,77.8
3933,2018-08-09,77.8,1,540107,77.8
3933,2018-08-09,77.8,1,540150,77.8
3933,2018-08-09,77.8,1,540150,77.8
3933,2018-08-09,77.8,1,540150,77.8
3933,2018-08-09,77.8,1,540153,77.8
3933,2018-08-09,77.8,2,540159,155.6
3933,2018-08-09,77.8,1,540166,77.8
3933,2018-08-09,77.8,1,540175,77.8
3933,2018-08-09,77.8,1,540177,77.8
3933,2018-08-09,77.8,1,540182,77.8
3933,2018-08-09,77.8,1,540188,77.8
3933,2018-08-09,77.8,1,540206,77.8
3933,2018-08-09,77.8,1,540214,77.8
3933,2018-08-09,77.8,2,540241,155.6
3933,2018-08-09,77.8,2,540242,155.6
3933,2018-08-09,77.8,2,540247,155.6
3933,2018-08-09,77.8,1,540251,77.8
3933,2018-08-09,77.8,1,540266,77.8
3933,2018-08-09,77.8,1,540274,77.8
3933,2018-08-09,77.8,1,540274,77.8
3933,2018-08-09,77.8,2,540284,155.6
3933,2018-08-09,77.8,1,540299,77.8
3933,2018-08-09,77.8,1,540299,77.8
3933,2018-08-09,77.8,2,540307,155.6
3933,2018-08-09,77.8,1,540317,77.8
3933,2018-08-10,77.8,1,540340,77.8
3933,2018-08-10,77.8,1,540357,77.8
3933,2018-08-10,77.8,1,540391,77.8
3933,2018-08-10,77.8,1,540399,77.8
3933,2018-08-10,77.8,1,540402,77.8
3933,2018-08-10,77.8,1,540419,77.8
3933,2018-08-10,77.8,2,540451,155.6
3933,2018-08-10,77.8,1,540461,77.8
3933,2018-08-10,77.8,1,540469,77.8
3933,2018-08-10,77.8,1,540469,77.8
3933,2018-08-10,77.8,1,540475,77.8
3933,2018-08-10,77.8,1,540475,77.8
3933,2018-08-10,77.8,1,540503,77.8
3933,2018-08-10,77.8,1,540508,77.8
3933,2018-08-10,77.8,1,540519,77.8
3933,2018-08-10,77.8,1,540519,77.8
3933,2018-08-10,77.8,1,540527,77.8
3933,2018-08-10,77.8,1,540534,77.8
3933,2018-08-10,77.8,1,540541,77.8
3933,2018-08-10,77.8,1,540544,77.8
3933,2018-08-10,77.8,1,540546,77.8
3933,2018-08-10,77.8,1,540551,77.8
3933,2018-08-10,77.8,1,540563,77.8
3933,2018-08-10,77.8,3,540589,233.4
3933,2018-08-10,77.8,1,540622,77.8
3933,2018-08-10,77.8,1,540650,77.8
3933,2018-08-10,77.8,1,540650,77.8
3933,2018-08-10,77.8,1,540662,77.8
3933,2018-08-10,77.8,1,540667,77.8
3933,2018-08-10,77.8,1,540682,77.8
3933,2018-08-10,77.8,1,540685,77.8
3933,2018-08-10,77.8,2,540696,155.6
3933,2018-08-10,77.8,1,540701,77.8
3933,2018-08-10,77.8,1,540712,77.8
3933,2018-08-10,77.8,1,540719,77.8
3933,2018-08-10,77.8,1,540720,77.8
3933,2018-08-11,77.8,1,540723,77.8
3933,2018-08-11,77.8,2,540734,155.6
3933,2018-08-11,77.8,1,540751,77.8
3933,2018-08-11,77.8,1,540768,77.8
3933,2018-08-11,77.8,1,540768,77.8
3933,2018-08-11,77.8,1,540769,77.8
3933,2018-08-11,77.8,1,540770,77.8
3933,2018-08-11,77.8,1,540774,77.8
3933,2018-08-11,77.8,1,540782,77.8
3933,2018-08-11,77.8,1,540787,77.8
3933,2018-08-11,77.8,1,540793,77.8
3933,2018-08-11,77.8,1,540822,77.8
3933,2018-08-11,77.8,1,540829,77.8
3933,2018-08-11,77.8,1,540832,77.8
3933,2018-08-11,77.8,1,540833,77.8
3933,2018-08-11,77.8,2,540838,155.6
3933,2018-08-11,77.8,1,540845,77.8
3933,2018-08-11,77.8,1,540857,77.8
3933,2018-08-11,77.8,1,540857,77.8
3933,2018-08-11,77.8,1,540861,77.8
3933,2018-08-11,77.8,1,540863,77.8
3933,2018-08-11,77.8,1,540863,77.8
3933,2018-08-11,77.8,2,540888,155.6
3933,2018-08-11,77.8,2,540899,155.6
3933,2018-08-11,77.8,1,540914,77.8
3933,2018-08-11,77.8,1,540914,77.8
3933,2018-08-11,77.8,1,540945,77.8
3933,2018-08-11,77.8,1,540966,77.8
3933,2018-08-11,77.8,1,540968,77.8
3933,2018-08-11,77.8,1,540969,77.8
3933,2018-08-11,77.8,1,540975,77.8
3933,2018-08-11,77.8,1,540976,77.8
3933,2018-08-11,79.4,1,540982,79.4
3933,2018-08-11,77.8,1,540984,77.8
3933,2018-08-11,77.8,1,540984,77.8
3933,2018-08-11,77.8,1,540985,77.8
3933,2018-08-11,77.8,1,540985,77.8
3933,2018-08-11,77.8,1,540992,77.8
3933,2018-08-11,79.4,1,540995,79.4
3933,2018-08-11,77.8,1,541001,77.8
3933,2018-08-11,77.8,1,541003,77.8
3933,2018-08-11,77.8,1,541003,77.8
3933,2018-08-11,79.4,1,541014,79.4
3933,2018-08-11,77.8,1,541038,77.8
3933,2018-08-11,79.4,1,541039,79.4
3933,2018-08-11,79.4,1,541040,79.4
3933,2018-08-11,79.4,3,541062,238.2
3933,2018-08-11,79.4,1,541070,79.4
3933,2018-08-11,79.4,1,541073,79.4
3933,2018-08-11,79.4,1,541073,79.4
3933,2018-08-11,77.8,1,541075,77.8
3933,2018-08-12,79.4,1,541124,79.4
3933,2018-08-12,77.8,1,541131,77.8
3933,2018-08-12,79.4,1,541143,79.4
3933,2018-08-12,77.8,1,541150,77.8
3933,2018-08-12,79.4,1,541150,79.4
3933,2018-08-12,79.4,1,541155,79.4
3933,2018-08-12,77.8,1,541169,77.8
3933,2018-08-12,77.8,1,541223,77.8
3933,2018-08-12,79.4,1,541229,79.4
3933,2018-08-12,79.4,1,541247,79.4
3933,2018-08-12,79.4,1,541254,79.4
3933,2018-08-12,79.4,1,541315,79.4
3933,2018-08-12,79.4,1,541320,79.4
3933,2018-08-12,79.4,3,541328,238.2
3933,2018-08-12,79.4,1,541336,79.4
3933,2018-08-12,79.4,1,541352,79.4
3933,2018-08-12,79.4,2,541359,158.8
3933,2018-08-12,79.4,1,541375,79.4
3933,2018-08-12,79.4,3,541442,238.2
3933,2018-08-12,79.4,2,541447,158.8
3933,2018-08-12,79.4,1,541449,79.4
3933,2018-08-12,79.4,1,541482,79.4
3933,2018-08-12,79.4,1,541489,79.4
3933,2018-08-12,79.4,1,541543,79.4
3933,2018-08-12,79.4,1,541543,79.4
3933,2018-08-12,79.4,1,541554,79.4
3933,2018-08-12,79.4,1,541554,79.4
3933,2018-08-12,79.4,1,541555,79.4
3933,2018-08-12,79.4,1,541575,79.4
3933,2018-08-12,79.4,1,541581,79.4
3933,2018-08-12,79.4,1,541592,79.4
3933,2018-08-12,79.4,1,541603,79.4
3933,2018-08-13,79.4,1,541651,79.4
3933,2018-08-13,79.4,2,541651,158.8
3933,2018-08-13,79.4,1,541685,79.4
3933,2018-08-13,79.4,1,541709,79.4
3933,2018-08-13,79.4,1,541709,79.4
3933,2018-08-13,79.4,2,541747,158.8
3933,2018-08-13,79.4,1,541747,79.4
3933,2018-08-13,79.4,1,541747,79.4
3933,2018-08-13,79.4,1,541752,79.4
3933,2018-08-13,79.4,1,541755,79.4
3933,2018-08-13,79.4,1,541755,79.4
3933,2018-08-13,79.4,1,541772,79.4
3933,2018-08-13,79.4,1,541776,79.4
3933,2018-08-13,79.4,5,541792,397
3933,2018-08-13,79.4,1,541815,79.4
3933,2018-08-13,79.4,1,541816,79.4
3933,2018-08-13,79.4,1,541873,79.4
3933,2018-08-13,79.4,1,541908,79.4
3933,2018-08-13,79.4,1,541914,79.4
3933,2018-08-13,77.8,1,541932,77.8
3933,2018-08-13,79.4,1,541935,79.4
3933,2018-08-13,79.4,1,541962,79.4
3933,2018-08-13,79.4,1,541980,79.4
3933,2018-08-13,79.4,1,541987,79.4
3933,2018-08-14,79.4,5,542043,397
3933,2018-08-14,79.4,1,542043,79.4
3933,2018-08-14,79.4,1,542051,79.4
3933,2018-08-14,79.4,1,542059,79.4
3933,2018-08-14,79.4,1,542089,79.4
3933,2018-08-14,79.4,1,542098,79.4
3933,2018-08-14,79.4,1,542099,79.4
3933,2018-08-14,79.4,2,542112,158.8
3933,2018-08-14,79.4,1,542198,79.4
3933,2018-08-14,79.4,1,542220,79.4
3933,2018-08-14,79.4,1,542239,79.4
3933,2018-08-14,79.4,1,542259,79.4
3933,2018-08-14,79.4,1,542267,79.4
3933,2018-08-14,79.4,1,542276,79.4
3933,2018-08-14,79.4,1,542281,79.4
3933,2018-08-14,79.4,1,542311,79.4
3933,2018-08-14,79.4,1,542339,79.4
3933,2018-08-14,79.4,1,542341,79.4
3933,2018-08-14,79.4,1,542370,79.4
3933,2018-08-14,79.4,2,542377,158.8
3933,2018-08-15,79.4,1,542499,79.4
3933,2018-08-15,79.4,1,542512,79.4
3933,2018-08-15,79.4,2,542536,158.8
3933,2018-08-15,79.4,1,542543,79.4
3933,2018-08-15,79.4,1,542556,79.4
3933,2018-08-15,79.4,1,542556,79.4
3933,2018-08-15,79.4,1,542623,79.4
3933,2018-08-15,79.4,1,542625,79.4
3933,2018-08-15,79.4,2,542630,158.8
3933,2018-08-15,79.4,1,542649,79.4
3933,2018-08-15,79.4,2,542656,158.8
3933,2018-08-15,79.4,1,542658,79.4
3933,2018-08-15,79.4,1,542658,79.4
3933,2018-08-15,79.4,1,542659,79.4
3933,2018-08-15,79.4,1,542696,79.4
3933,2018-08-15,79.4,1,542704,79.4
3933,2018-08-16,79.4,1,542753,79.4
3933,2018-08-16,79.4,2,542768,158.8
3933,2018-08-16,79.4,1,542788,79.4
3933,2018-08-16,79.4,1,542790,79.4
3933,2018-08-16,79.4,1,542809,79.4
3933,2018-08-16,79.4,1,542882,79.4
3933,2018-08-16,79.4,1,542885,79.4
3933,2018-08-16,79.4,1,542894,79.4
3933,2018-08-16,79.4,1,542907,79.4
3933,2018-08-16,79.4,1,542907,79.4
3933,2018-08-16,79.4,1,542933,79.4
3933,2018-08-16,79.4,1,542933,79.4
3933,2018-08-16,79.4,1,542933,79.4
3933,2018-08-16,79.4,1,542933,79.4
3933,2018-08-16,79.4,2,542943,158.8
3933,2018-08-16,79.4,1,542951,79.4
3933,2018-08-16,79.4,1,542991,79.4
3933,2018-08-16,79.4,1,542991,79.4
3933,2018-08-16,79.4,2,543022,158.8
3933,2018-08-16,79.4,1,543035,79.4
3933,2018-08-16,79.4,1,543045,79.4
3933,2018-08-16,79.4,1,543046,79.4
3933,2018-08-16,79.4,1,543051,79.4
3933,2018-08-16,79.4,1,543074,79.4
3933,2018-08-16,79.4,1,543078,79.4
3933,2018-08-16,79.4,1,543083,79.4
3933,2018-08-16,79.4,1,543094,79.4
3933,2018-08-16,79.4,1,543094,79.4
3933,2018-08-16,79.4,1,543167,79.4
3933,2018-08-16,79.4,1,543168,79.4
3933,2018-08-16,79.4,1,543185,79.4
3933,2018-08-16,79.4,1,543196,79.4
3933,2018-08-16,79.4,1,543204,79.4
3933,2018-08-16,79.4,1,543209,79.4
3933,2018-08-16,79.4,1,543209,79.4
3933,2018-08-17,79.4,1,543225,79.4
3933,2018-08-17,79.4,1,543248,79.4
3933,2018-08-17,79.4,1,543272,79.4
3933,2018-08-17,79.4,1,543275,79.4
3933,2018-08-17,79.4,1,543305,79.4
3933,2018-08-17,79.4,1,543350,79.4
3933,2018-08-17,79.4,1,543357,79.4
3933,2018-08-17,79.4,1,543391,79.4
3933,2018-08-17,79.4,1,543399,79.4
3933,2018-08-17,79.4,1,543429,79.4
3933,2018-08-17,79.4,1,543448,79.4
3933,2018-08-17,79.4,1,543456,79.4
3933,2018-08-17,79.4,1,543484,79.4
3933,2018-08-17,79.4,1,543521,79.4
3933,2018-08-17,79.4,2,543553,158.8
3933,2018-08-17,79.4,1,543583,79.4
3933,2018-08-18,79.4,1,543629,79.4
3933,2018-08-18,79.4,1,543655,79.4
3933,2018-08-18,79.4,1,543668,79.4
3933,2018-08-18,79.4,1,543694,79.4
3933,2018-08-18,79.4,1,543695,79.4
3933,2018-08-18,79.4,1,543713,79.4
3933,2018-08-18,79.4,2,543718,158.8
3933,2018-08-18,79.4,2,543726,158.8
3933,2018-08-18,79.4,1,543729,79.4
3933,2018-08-18,79.4,1,543777,79.4
3933,2018-08-18,79.4,1,543799,79.4
3933,2018-08-18,79.4,1,543813,79.4
3933,2018-08-18,79.4,1,543813,79.4
3933,2018-08-18,79.4,1,543831,79.4
3933,2018-08-18,79.4,2,543834,158.8
3933,2018-08-18,79.4,1,543854,79.4
3933,2018-08-18,79.4,1,543874,79.4
3933,2018-08-18,79.4,1,543879,79.4
3933,2018-08-18,79.4,1,543906,79.4
3933,2018-08-18,79.4,1,543915,79.4
3933,2018-08-18,79.4,1,543947,79.4
3933,2018-08-18,79.4,1,543970,79.4
3933,2018-08-18,79.4,1,543986,79.4
3933,2018-08-18,79.4,1,543988,79.4
3933,2018-08-18,79.4,1,543988,79.4
3933,2018-08-18,79.4,2,544005,158.8
3933,2018-08-18,79.4,2,544010,158.8
3933,2018-08-18,79.4,2,544037,158.8
3933,2018-08-18,79.4,2,544045,158.8
3933,2018-08-18,79.4,1,544055,79.4
3933,2018-08-18,79.4,1,544061,79.4
3933,2018-08-18,79.4,1,544061,79.4
3933,2018-08-19,79.4,1,544112,79.4
3933,2018-08-19,79.4,1,544129,79.4
3933,2018-08-19,79.4,2,544140,158.8
3933,2018-08-19,79.4,2,544152,158.8
3933,2018-08-19,79.4,1,544160,79.4
3933,2018-08-19,79.4,2,544179,158.8
3933,2018-08-19,79.4,1,544183,79.4
3933,2018-08-19,79.4,1,544186,79.4
3933,2018-08-19,79.4,1,544309,79.4
3933,2018-08-19,79.4,1,544399,79.4
3933,2018-08-19,79.4,1,544408,79.4
3933,2018-08-19,79.4,1,544418,79.4
3933,2018-08-19,79.4,1,544433,79.4
3933,2018-08-19,79.4,1,544476,79.4
3933,2018-08-19,79.4,1,544489,79.4
3933,2018-08-19,79.4,1,544505,79.4
3933,2018-08-19,79.4,1,544505,79.4
3933,2018-08-19,79.4,3,544510,238.2
3933,2018-08-19,79.4,1,544526,79.4
3933,2018-08-20,79.4,1,544535,79.4
3933,2018-08-20,79.4,1,544593,79.4
3933,2018-08-20,79.4,1,544618,79.4
3933,2018-08-20,79.4,2,544627,158.8
3933,2018-08-20,79.4,2,544635,158.8
3933,2018-08-20,79.4,1,544644,79.4
3933,2018-08-20,79.4,1,544668,79.4
3933,2018-08-20,79.4,1,544674,79.4
3933,2018-08-20,79.4,1,544704,79.4
3933,2018-08-20,79.4,1,544707,79.4
3933,2018-08-20,79.4,1,544707,79.4
3933,2018-08-20,79.4,3,544752,238.2
3933,2018-08-20,79.4,1,544754,79.4
3933,2018-08-20,79.4,1,544754,79.4
3933,2018-08-20,79.4,1,544762,79.4
3933,2018-08-20,79.4,1,544766,79.4
3933,2018-08-20,79.4,1,544785,79.4
3933,2018-08-20,79.4,1,544786,79.4
3933,2018-08-20,79.4,2,544802,158.8
3933,2018-08-20,79.4,1,544813,79.4
3933,2018-08-20,79.4,2,544829,158.8
3933,2018-08-20,79.4,1,544829,79.4
3933,2018-08-20,79.4,1,544876,79.4
3933,2018-08-20,79.4,1,544894,79.4
3933,2018-08-20,79.4,2,544907,158.8
3933,2018-08-20,79.4,1,544919,79.4
3933,2018-08-20,79.4,1,544932,79.4
3933,2018-08-20,79.4,1,544932,79.4
3933,2018-08-21,79.4,1,544954,79.4
3933,2018-08-21,79.4,1,544965,79.4
3933,2018-08-21,79.4,1,545060,79.4
3933,2018-08-21,79.4,1,545106,79.4
3933,2018-08-21,79.4,1,545137,79.4
3933,2018-08-21,79.4,1,545220,79.4
3933,2018-08-21,79.4,1,545226,79.4
3933,2018-08-21,79.4,1,545234,79.4
3933,2018-08-21,79.4,1,545246,79.4
3933,2018-08-21,79.4,1,545290,79.4
3933,2018-08-22,79.4,1,545406,79.4
3933,2018-08-22,79.4,2,545549,158.8
3933,2018-08-22,79.4,1,545591,79.4
3933,2018-08-22,79.4,1,545627,79.4
3933,2018-08-22,79.4,1,545631,79.4
3933,2018-08-22,79.4,1,545647,79.4
3933,2018-08-22,79.4,1,545661,79.4
3933,2018-08-22,79.4,1,545669,79.4
3933,2018-08-22,79.4,2,545712,158.8
3933,2018-08-23,79.4,1,545802,79.4
3933,2018-08-23,79.4,1,545822,79.4
3933,2018-08-23,79.4,2,545822,158.8
3933,2018-08-23,79.4,1,546001,79.4
3933,2018-08-23,79.4,1,546043,79.4
3933,2018-08-23,79.4,1,546044,79.4
3933,2018-08-23,79.4,1,546074,79.4
3933,2018-08-23,79.4,1,546084,79.4
3933,2018-08-23,79.4,1,546091,79.4
3933,2018-08-23,79.4,1,546102,79.4
3933,2018-08-23,79.4,1,546103,79.4
3933,2018-08-23,79.4,1,546105,79.4
3933,2018-08-23,79.4,1,546111,79.4
3933,2018-08-23,79.4,1,546113,79.4
3933,2018-08-23,79.4,1,546113,79.4
3933,2018-08-23,79.4,1,546114,79.4
3933,2018-08-24,79.4,1,546128,79.4
3933,2018-08-24,79.4,1,546128,79.4
3933,2018-08-24,79.4,1,546130,79.4
3933,2018-08-24,79.4,1,546147,79.4
3933,2018-08-24,79.4,1,546149,79.4
3933,2018-08-24,79.4,1,546155,79.4
3933,2018-08-24,79.4,1,546206,79.4
3933,2018-08-24,79.4,1,546297,79.4
3933,2018-08-24,79.4,1,546361,79.4
3933,2018-08-24,79.4,3,546370,238.2
3933,2018-08-24,79.4,1,546371,79.4
3933,2018-08-24,79.4,1,546408,79.4
3933,2018-08-24,77.8,1,546457,77.8
3933,2018-08-25,79.4,1,546487,79.4
3933,2018-08-25,79.4,2,546548,158.8
3933,2018-08-25,79.4,1,546572,79.4
3933,2018-08-25,79.4,2,546595,158.8
3933,2018-08-25,79.4,1,546684,79.4
3933,2018-08-25,79.4,1,546696,79.4
3933,2018-08-25,79.4,1,546701,79.4
3933,2018-08-25,79.4,1,546719,79.4
3933,2018-08-25,79.4,1,546738,79.4
3933,2018-08-25,79.4,5,546764,397
3933,2018-08-25,79.4,1,546768,79.4
3933,2018-08-25,79.4,1,546768,79.4
3933,2018-08-25,79.4,1,546785,79.4
3933,2018-08-25,79.4,1,546821,79.4
3933,2018-08-25,79.4,1,546847,79.4
3933,2018-08-25,79.4,1,546852,79.4
3933,2018-08-25,79.4,1,546852,79.4
3933,2018-08-25,79.4,1,546857,79.4
3933,2018-08-25,79.4,1,546867,79.4
3933,2018-08-26,79.4,1,546881,79.4
3933,2018-08-26,79.4,1,546911,79.4
3933,2018-08-26,79.4,1,546923,79.4
3933,2018-08-26,79.4,1,546923,79.4
3933,2018-08-26,79.4,1,546947,79.4
3933,2018-08-26,79.4,1,547005,79.4
3933,2018-08-26,79.4,1,547032,79.4
3933,2018-08-26,79.4,1,547130,79.4
3933,2018-08-26,79.4,1,547201,79.4
3933,2018-08-26,79.4,1,547249,79.4
3933,2018-08-26,79.4,1,547271,79.4
3933,2018-08-26,79.4,1,547365,79.4
3933,2018-08-26,79.4,1,547365,79.4
3933,2018-08-27,79.4,1,547408,79.4
3933,2018-08-27,79.4,1,547411,79.4
3933,2018-08-27,79.4,1,547413,79.4
3933,2018-08-27,79.4,1,547468,79.4
3933,2018-08-27,79.4,1,547504,79.4
3933,2018-08-27,79.4,1,547536,79.4
3933,2018-08-27,79.4,1,547566,79.4
3933,2018-08-27,79.4,1,547570,79.4
3933,2018-08-27,79.4,1,547570,79.4
3933,2018-08-27,79.4,1,547667,79.4
3933,2018-08-27,79.4,1,547667,79.4
3933,2018-08-27,79.4,1,547675,79.4
3933,2018-08-27,79.4,1,547675,79.4
3933,2018-08-27,79.4,1,547686,79.4
3933,2018-08-27,79.4,1,547710,79.4
3933,2018-08-27,79.4,1,547715,79.4
3933,2018-08-27,79.4,1,547715,79.4
3933,2018-08-28,79.4,1,547772,79.4
3933,2018-08-28,79.4,1,547792,79.4
3933,2018-08-28,79.4,2,547821,158.8
3933,2018-08-28,79.4,1,547836,79.4
3933,2018-08-28,79.4,1,547844,79.4
3933,2018-08-28,79.4,1,547846,79.4
3933,2018-08-28,79.4,1,547846,79.4
3933,2018-08-28,79.4,1,547875,79.4
3933,2018-08-28,79.4,1,547944,79.4
3933,2018-08-28,79.4,1,547944,79.4
3933,2018-08-28,79.4,1,547952,79.4
3933,2018-08-28,79.4,1,548004,79.4
3933,2018-08-28,79.4,1,548035,79.4
3933,2018-08-28,79.4,1,548082,79.4
3933,2018-08-28,79.4,1,548101,79.4
3933,2018-08-28,79.4,1,548102,79.4
3933,2018-08-28,79.4,1,548102,79.4
3933,2018-08-29,79.4,1,548179,79.4
3933,2018-08-29,79.4,1,548204,79.4
3933,2018-08-29,79.4,1,548212,79.4
3933,2018-08-29,79.4,1,548332,79.4
3933,2018-08-29,79.4,2,548364,158.8
3933,2018-08-29,79.4,1,548378,79.4
3933,2018-08-29,79.4,1,548494,79.4
3933,2018-08-30,79.4,1,548545,79.4
3933,2018-08-30,79.4,1,548573,79.4
3933,2018-08-30,79.4,1,548621,79.4
3933,2018-08-30,79.4,1,548673,79.4
3933,2018-08-30,79.4,2,548730,158.8
3933,2018-08-30,79.4,1,548745,79.4
3933,2018-08-30,79.4,1,548819,79.4
3933,2018-08-30,79.4,1,548823,79.4
3933,2018-08-30,79.4,1,548834,79.4
3933,2018-08-31,79.4,1,548847,79.4
3933,2018-08-31,79.4,1,548855,79.4
3933,2018-08-31,79.4,1,548857,79.4
3933,2018-08-31,79.4,2,548922,158.8
3933,2018-08-31,79.4,1,549112,79.4
3933,2018-08-31,79.4,2,549138,158.8
3933,2018-08-31,79.4,1,549163,79.4
3933,2018-08-31,79.4,1,549163,79.4
3952,2018-07-01,41.2,1,524019,41.2
3952,2018-07-01,41.2,1,524043,41.2
3952,2018-07-01,41.2,1,524077,41.2
3952,2018-07-01,40,1,524079,40
3952,2018-07-01,41.2,1,524079,41.2
3952,2018-07-01,41.2,1,524097,41.2
3952,2018-07-01,41.2,3,524111,123.6
3952,2018-07-01,38.8,1,524122,38.8
3952,2018-07-01,38.8,2,524126,77.6
3952,2018-07-01,38.8,1,524126,38.8
3952,2018-07-01,41.2,1,524160,41.2
3952,2018-07-01,41.2,1,524238,41.2
3952,2018-07-01,41.2,1,524257,41.2
3952,2018-07-01,41.2,1,524376,41.2
3952,2018-07-01,41.2,1,524393,41.2
3952,2018-07-01,41.2,1,524395,41.2
3952,2018-07-01,41.2,1,524395,41.2
3952,2018-07-01,41.2,1,524395,41.2
3952,2018-07-01,41.2,1,524398,41.2
3952,2018-07-01,41.2,1,524406,41.2
3952,2018-07-01,41.2,1,524428,41.2
3952,2018-07-01,41.2,1,524434,41.2
3952,2018-07-01,41.2,1,524443,41.2
3952,2018-07-01,41.2,1,524465,41.2
3952,2018-07-01,41.2,1,524470,41.2
3952,2018-07-01,41.2,1,524495,41.2
3952,2018-07-02,41.2,1,524525,41.2
3952,2018-07-02,41.2,1,524560,41.2
3952,2018-07-02,41.2,2,524570,82.4
3952,2018-07-02,41.2,1,524599,41.2
3952,2018-07-02,41.2,1,524633,41.2
3952,2018-07-02,41.2,1,524644,41.2
3952,2018-07-02,41.2,1,524661,41.2
3952,2018-07-02,41.2,1,524665,41.2
3952,2018-07-02,41.2,2,524710,82.4
3952,2018-07-02,41.2,1,524824,41.2
3952,2018-07-02,41.2,1,524828,41.2
3952,2018-07-02,41.2,1,524850,41.2
3952,2018-07-02,41.2,1,524851,41.2
3952,2018-07-02,41.2,1,524864,41.2
3952,2018-07-02,41.2,1,524915,41.2
3952,2018-07-02,41.2,1,524946,41.2
3952,2018-07-03,41.2,1,524959,41.2
3952,2018-07-03,41.2,1,524977,41.2
3952,2018-07-03,41.2,1,524977,41.2
3952,2018-07-03,41.2,1,524977,41.2
3952,2018-07-03,41.2,1,524977,41.2
3952,2018-07-03,41.2,1,525000,41.2
3952,2018-07-03,40,1,525028,40
3952,2018-07-03,41.2,1,525058,41.2
3952,2018-07-03,40,1,525062,40
3952,2018-07-03,40,1,525078,40
3952,2018-07-03,41.2,1,525237,41.2
3952,2018-07-03,40,1,525252,40
3952,2018-07-03,41.2,1,525317,41.2
3952,2018-07-04,40,1,525440,40
3952,2018-07-04,40.6,1,525454,40.6
3952,2018-07-04,40,1,525486,40
3952,2018-07-04,40.6,1,525589,40.6
3952,2018-07-04,40,1,525608,40
3952,2018-07-04,40,1,525635,40
3952,2018-07-04,40.6,1,525654,40.6
3952,2018-07-04,40,1,525662,40
3952,2018-07-04,40.6,1,525701,40.6
3952,2018-07-04,40.6,1,525716,40.6
3952,2018-07-04,40.6,1,525751,40.6
3952,2018-07-05,40,1,525819,40
3952,2018-07-05,40.6,1,525821,40.6
3952,2018-07-05,40.6,1,525826,40.6
3952,2018-07-05,40.6,1,525831,40.6
3952,2018-07-05,40.6,1,525831,40.6
3952,2018-07-05,40.6,1,525924,40.6
3952,2018-07-05,40.6,1,525924,40.6
3952,2018-07-05,40.6,1,525962,40.6
3952,2018-07-05,40.6,1,526035,40.6
3952,2018-07-05,40.6,1,526037,40.6
3952,2018-07-05,40.6,1,526102,40.6
3952,2018-07-05,40.6,1,526110,40.6
3952,2018-07-05,40.6,1,526117,40.6
3952,2018-07-05,40.6,1,526192,40.6
3952,2018-07-06,40.6,1,526228,40.6
3952,2018-07-06,40.6,1,526243,40.6
3952,2018-07-06,40.6,1,526244,40.6
3952,2018-07-06,40.6,1,526248,40.6
3952,2018-07-06,40.6,2,526260,81.2
3952,2018-07-06,40.6,1,526263,40.6
3952,2018-07-06,40.6,1,526288,40.6
3952,2018-07-06,40.6,1,526305,40.6
